Date,EURAUD,AUDNZD,GBPMXN,GBPJPY,USDSEK,EURJPY,EURMXN,CHFPLN,USDJPY,USDMXN,EURZAR,AUDJPY,GBPCAD,GBPNZD,AUDCHF,NZDUSD,USDZAR,NZDCHF,EURSEK,CHFJPY,GBPAUD,GBPCHF,EURNOK,GBPPLN,USDCHF,CADJPY,USDTRY,GBPUSD,EURCZK,EURCNH,USDNOK,EURCHF,USDHUF,EURHUF,GBPZAR,AUDUSD,USDPLN,USDCZK,USDCNH,NZDJPY,EURNZD,EURCAD,EURGBP,EURUSD,EURPLN,CHFHUF,CADCHF,EURTRY,AUDCAD,USDCAD,NZDCAD
2023-04-05 09:25:00,1.62942,1.05937,22.6633,164.47500000000002,10.2796,144.117,19.8568,4.7146,131.518,18.1135,19.574,88.433,1.68317,1.97019,0.60853,0.63495,17.854799999999997,0.57434,11.2711,145.307,1.85957,1.13176,11.3361,5.3356,0.90448,97.711,19.25224,1.2512100000000002,23.426,7.53409,10.3388,0.99164,343.37,376.47,22.342,0.6727599999999999,4.264,21.363,6.87244,83.463,1.72626,1.47481,0.87612,1.0963,4.6755,379.66,0.67225,21.16675,0.90503,1.34531,0.85417
2023-04-05 09:26:00,1.62937,1.05944,22.6623,164.424,10.2863,144.06900000000002,19.8558,4.7163,131.515,18.117700000000003,19.577900000000003,88.40899999999999,1.68302,1.9702,0.60832,0.63476,17.863200000000003,0.57411,11.2748,145.31,1.85952,1.13136,11.3398,5.336,0.90444,97.688,19.25249,1.25085,23.424,7.53271,10.3448,0.99136,343.46,376.49,22.3452,0.6725800000000001,4.2653,21.368,6.87312,83.43599999999999,1.72628,1.47469,0.87614,1.096,4.675800000000001,379.76,0.67208,21.16453,0.90495,1.34558,0.85409
2023-04-05 09:27:00,1.62922,1.05955,22.6603,164.371,10.2878,144.04299999999998,19.8573,4.716200000000001,131.491,18.1191,19.5774,88.401,1.68287,1.97001,0.60844,0.63474,17.8621,0.57414,11.2764,145.27700000000002,1.85914,1.13128,11.3397,5.335299999999999,0.90449,97.668,19.25259,1.25068,23.419,7.53237,10.3442,0.99138,343.46,376.47,22.3405,0.6726599999999999,4.2654,21.363,6.87282,83.419,1.72632,1.47475,0.87624,1.096,4.676,379.61,0.6721,21.16195,0.90511,1.34564,0.85412
2023-04-05 09:28:00,1.6293099999999998,1.05946,22.6593,164.32000000000002,10.2881,143.999,19.8563,4.715999999999999,131.464,18.1185,19.5793,88.372,1.68291,1.96997,0.60841,0.63472,17.8669,0.57417,11.2757,145.234,1.85928,1.1313,11.3397,5.3357,0.90453,97.641,19.25366,1.25063,23.413,7.53181,10.3457,0.99141,343.54,376.54,22.3471,0.67257,4.2656,21.36,6.87263,83.4,1.7262799999999998,1.4747400000000002,0.87624,1.09593,4.676,379.7600000000001,0.67214,21.16803,0.90502,1.34567,0.85412
2023-04-05 09:29:00,1.62957,1.05952,22.6623,164.365,10.2862,144.033,19.8603,4.7170000000000005,131.477,18.1208,19.5918,88.376,1.68325,1.97038,0.60828,0.63466,17.8734,0.574,11.2751,145.27599999999998,1.85961,1.13127,11.3426,5.335999999999999,0.9044,97.647,19.25375,1.2507899999999998,23.414,7.532100000000001,10.3471,0.99134,343.77000000000004,376.83,22.355600000000003,0.67254,4.265499999999999,21.358,6.87203,83.4,1.72661,1.47504,0.87621,1.0960800000000002,4.6763,380.06,0.67193,21.16993,0.90507,1.34581,0.85416
2023-04-05 09:30:00,1.62999,1.05954,22.6653,164.316,10.2928,144.016,19.8643,4.7175,131.46699999999998,18.1257,19.5928,88.342,1.68299,1.97065,0.6080399999999999,0.63445,17.8755,0.5737599999999999,11.2815,145.27999999999997,1.85973,1.1309,11.3444,5.3352,0.90431,97.628,19.25372,1.2505000000000002,23.412000000000003,7.53151,10.3494,0.9912,344.02,377.2,22.3554,0.67233,4.2656,21.357,6.87222,83.363,1.72714,1.47509,0.87637,1.096,4.6764,380.41,0.6718000000000001,21.166130000000003,0.90487,1.34594,0.8538899999999999
2023-04-05 09:31:00,1.6302299999999998,1.05956,22.6573,164.413,10.289,144.13299999999998,19.8618,4.716399999999999,131.53,18.1175,19.5897,88.403,1.6826800000000002,1.97047,0.6080899999999999,0.63456,17.8675,0.5738099999999999,11.2811,145.366,1.85956,1.13088,11.3549,5.333699999999999,0.90423,97.704,19.25378,1.25061,23.42,7.53365,10.3556,0.9914,343.85,377.13,22.3491,0.67245,4.2645,21.359,6.87173,83.418,1.72742,1.47513,0.87656,1.09636,4.6763,380.26,0.67193,21.17167,0.90478,1.34555,0.85383
2023-04-05 09:32:00,1.63009,1.0594599999999998,22.6533,164.416,10.2889,144.144,19.8595,4.7169,131.53199999999998,18.1139,19.5886,88.415,1.6826599999999998,1.97008,0.60813,0.63469,17.8658,0.57388,11.2816,145.374,1.85929,1.13083,11.3574,5.3342,0.90417,97.709,19.25376,1.25061,23.421000000000003,7.53382,10.3562,0.99142,343.90000000000003,377.17,22.3469,0.67255,4.264600000000001,21.358,6.87142,83.438,1.72713,1.47519,0.87663,1.09644,4.6771,380.31,0.67193,21.17833,0.90487,1.3455,0.85394
2023-04-05 09:33:00,1.62999,1.05953,22.6473,164.423,10.2854,144.17600000000002,19.8584,4.7172,131.534,18.1092,19.5885,88.44,1.68224,1.96967,0.6082,0.6348400000000001,17.863300000000002,0.57395,11.280600000000002,145.397,1.85892,1.13072,11.352200000000002,5.3339,0.90404,97.738,19.25371,1.25068,23.422,7.53498,10.349,0.99145,343.66,376.94,22.341800000000003,0.67273,4.2643,21.355,6.8711,83.458,1.72707,1.4750500000000002,0.87676,1.09665,4.6775,380.16,0.6720400000000001,21.17691,0.90485,1.3451,0.8539100000000001
2023-04-05 09:34:00,1.6300599999999998,1.0594100000000002,22.6493,164.425,10.287,144.156,19.8577,4.717,131.539,18.111600000000003,19.5835,88.424,1.68231,1.96991,0.6081599999999999,0.63477,17.863799999999998,0.57397,11.2808,145.384,1.85926,1.13081,11.35,5.3346,0.90416,97.736,19.25453,1.25066,23.422,7.53366,10.35,0.99146,343.55,376.78,22.34,0.67258,4.2651,21.357,6.87123,83.452,1.72709,1.47497,0.8766499999999999,1.09648,4.6775,379.96,0.6720700000000001,21.18283,0.90474,1.34521,0.85388
2023-04-05 09:35:00,1.63029,1.05946,22.6513,164.452,10.2882,144.192,19.86,4.7161,131.563,18.113,19.5858,88.432,1.68223,1.97014,0.6081099999999999,0.63467,17.8636,0.5739,11.2824,145.399,1.85949,1.13088,11.3497,5.3333,0.90422,97.756,19.25406,1.25061,23.401,7.53482,10.349,0.99157,343.56,376.8,22.3421,0.6724899999999999,4.2641,21.338,6.87192,83.457,1.72738,1.47493,0.87671,1.0965399999999998,4.6769,379.91,0.6721199999999999,21.18003,0.9046,1.34512,0.85372
2023-04-05 09:36:00,1.63069,1.0594,22.6493,164.445,10.2927,144.186,19.8598,4.7167,131.577,18.1148,19.5855,88.40700000000001,1.68255,1.97047,0.60794,0.63449,17.864900000000002,0.57376,11.2857,145.412,1.85981,1.13078,11.3543,5.3342,0.90425,97.735,19.25168,1.25048,23.401,7.5346,10.355,0.99147,343.62,376.8,22.3382,0.67225,4.2655,21.341,6.87233,83.437,1.72765,1.47519,0.8767,1.0964,4.6775,380.01,0.67194,21.17613,0.90454,1.3455899999999998,0.8537199999999999
2023-04-05 09:37:00,1.63066,1.0593899999999998,22.6493,164.436,10.2936,144.18099999999998,19.8583,4.7173,131.574,18.1144,19.5851,88.406,1.68243,1.97039,0.60797,0.63447,17.8652,0.5738000000000001,11.2864,145.396,1.85974,1.1308200000000002,11.3525,5.3345,0.90432,97.732,19.25392,1.25039,23.401,7.53467,10.3531,0.99152,343.66,376.81,22.3383,0.67227,4.266,21.341,6.872920000000001,83.436,1.72763,1.4751500000000002,0.87671,1.09635,4.6778,380.0100000000001,0.6719999999999999,21.17623,0.90454,1.34559,0.85372
2023-04-05 09:38:00,1.63064,1.05952,22.6483,164.419,10.2941,144.168,19.8583,4.7165,131.567,18.1154,19.5747,88.402,1.6824800000000002,1.97047,0.60804,0.63439,17.857400000000002,0.5738300000000001,11.2863,145.367,1.8597,1.1309,11.3546,5.3342,0.90446,97.718,19.25433,1.25027,23.401,7.5344,10.3559,0.9916,343.56,376.63,22.3247,0.6722400000000001,4.266,21.344,6.87267,83.424,1.72775,1.47529,0.8767199999999999,1.0962999999999998,4.6774,379.71,0.67203,21.17633,0.90463,1.34576,0.85371
2023-04-05 09:39:00,1.6312600000000002,1.05931,22.6503,164.37300000000002,10.2977,144.13500000000002,19.8608,4.7171,131.567,18.1211,19.5899,88.352,1.68245,1.9707,0.60783,0.63417,17.8725,0.57373,11.2877,145.338,1.86024,1.1307900000000002,11.3589,5.3342,0.90464,97.694,19.25438,1.24995,23.43,7.53446,10.3622,0.99158,343.53,376.59,22.3406,0.67185,4.2674,21.371,6.87438,83.392,1.728,1.47527,0.87677,1.09604,4.677700000000001,379.76,0.6719900000000001,21.17393,0.90435,1.34605,0.85363
2023-04-05 09:40:00,1.63297,1.0592199999999998,22.6493,164.33,10.3027,144.135,19.8648,4.7178,131.58399999999995,18.1273,19.590300000000003,88.25500000000001,1.6824100000000002,1.97208,0.60714,0.63348,17.8751,0.57313,11.2917,145.344,1.86176,1.13045,11.3733,5.3332,0.90472,97.674,19.25434,1.24949,23.432,7.53479,10.3763,0.99157,343.58,376.6,22.3381,0.67106,4.2681,21.375,6.87576,83.312,1.72969,1.47564,0.877,1.09595,4.6782,379.76,0.67181,21.16703,0.90357,1.34652,0.85297
2023-04-05 09:41:00,1.6332,1.05902,22.647,164.323,10.3035,144.14899999999997,19.8658,4.7175,131.594,18.1271,19.5905,88.249,1.68206,1.97187,0.60705,0.63347,17.8747,0.57314,11.2921,145.357,1.8618,1.13027,11.3838,5.3324,0.90469,97.689,19.25384,1.24934,23.416,7.53457,10.3858,0.99155,343.68,376.75,22.3342,0.6709700000000001,4.267899999999999,21.364,6.8754800000000005,83.317,1.72975,1.47553,0.8771599999999999,1.09591,4.6782,379.76,0.67191,21.16353,0.90335,1.34639,0.85287
2023-04-05 09:42:00,1.6333700000000002,1.05905,22.6593,164.248,10.3,144.07600000000002,19.8753,4.7175,131.535,18.1371,19.5927,88.199,1.68214,1.97213,0.60701,0.6333799999999999,17.878600000000002,0.57308,11.2882,145.28,1.86206,1.13041,11.3725,5.332400000000001,0.90476,97.641,19.25382,1.24934,23.415,7.53532,10.376,0.99159,343.7,376.72,22.3362,0.67084,4.2683,21.364,6.87608,83.267,1.72991,1.47552,0.8771100000000001,1.09589,4.678,379.86,0.67189,21.164330000000003,0.90325,1.34647,0.8528
2023-04-05 09:43:00,1.63295,1.05921,22.6493,164.25799999999998,10.2968,144.103,19.8688,4.717199999999999,131.53799999999998,18.1293,19.5847,88.233,1.68187,1.97166,0.60722,0.63356,17.869,0.5731900000000001,11.2874,145.296,1.86135,1.13037,11.3734,5.3325,0.90468,97.66,19.25375,1.24939,23.415,7.536119999999999,10.3741,0.99167,343.67,376.76,22.3251,0.67114,4.267799999999999,21.361,6.87608,83.29299999999999,1.72964,1.47551,0.8772,1.09607,4.6786,379.81,0.67196,21.16803,0.90347,1.34623,0.8529000000000001
2023-04-05 09:44:00,1.63302,1.05892,22.6503,164.22299999999998,10.2981,144.06900000000002,19.8678,4.7183,131.53300000000002,18.131,19.5858,88.199,1.6818,1.97144,0.6071,0.63358,17.871799999999997,0.57321,11.2865,145.269,1.86159,1.13029,11.3704,5.3333,0.90471,97.649,19.25398,1.24926,23.416,7.53527,10.3747,0.99152,343.7,376.67,22.329,0.67098,4.2687,21.364,6.87674,83.289,1.72932,1.47529,0.87713,1.09585,4.6787,379.91,0.67192,21.16683,0.90331,1.3462999999999998,0.8529800000000001
2023-04-05 09:45:00,1.63296,1.0587799999999998,22.6543,164.219,10.306,144.033,19.8688,4.7191,131.506,18.1345,19.5845,88.191,1.6820499999999998,1.97141,0.6070800000000001,0.63361,17.8734,0.57328,11.2932,145.252,1.86187,1.13044,11.3739,5.3348,0.90476,97.626,19.25545,1.24937,23.415000000000003,7.53885,10.3788,0.99147,343.75,376.76,22.332,0.67094,4.2696000000000005,21.365,6.88022,83.28500000000001,1.72905,1.47528,0.8769899999999999,1.09578,4.6793000000000005,379.96,0.6718999999999999,21.16503,0.90335,1.34639,0.85309
2023-04-05 09:46:00,1.63262,1.05928,22.6493,164.224,10.3036,144.064,19.8673,4.718500000000001,131.515,18.1292,19.5875,88.23,1.68175,1.97154,0.60725,0.63356,17.872400000000003,0.57317,11.2926,145.277,1.8611,1.13025,11.3732,5.3333,0.90467,97.645,19.25525,1.2493,23.421,7.53839,10.3763,0.99152,343.79,376.8,22.3307,0.67118,4.2685,21.368,6.87864,83.28,1.7295,1.4753,0.8771500000000001,1.09595,4.6789,379.96,0.67195,21.16953,0.90354,1.34622,0.85288
2023-04-05 09:47:00,1.63233,1.05932,22.6522,164.232,10.3021,144.06699999999998,19.8698,4.718,131.50799999999998,18.1294,19.5895,88.249,1.68183,1.97126,0.60741,0.63371,17.8723,0.57332,11.2923,145.267,1.86082,1.13039,11.3729,5.3336,0.90464,97.646,19.25525,1.24945,23.422,7.53872,10.3756,0.9916,343.68,376.71,22.3334,0.67137,4.2681,21.366,6.87832,83.295,1.72924,1.4753500000000002,0.87714,1.09605,4.6789000000000005,379.91,0.67198,21.170430000000003,0.90372,1.34612,0.853
2023-04-05 09:48:00,1.63246,1.05929,22.6543,164.234,10.3001,144.05800000000002,19.870800000000003,4.718500000000001,131.498,18.1292,19.5909,88.236,1.68198,1.97144,0.60727,0.6337299999999999,17.8719,0.57317,11.2906,145.292,1.86104,1.1302,11.3722,5.333399999999999,0.90444,97.64,19.25525,1.24962,23.418,7.539169999999999,10.3733,0.99139,343.68,376.72,22.3362,0.67137,4.2676,21.362,6.87833,83.287,1.7292299999999998,1.47536,0.87709,1.09611,4.6784,379.96,0.67184,21.17043,0.90369,1.34604,0.85299
2023-04-05 09:49:00,1.63215,1.05917,22.6523,164.179,10.3016,144.001,19.8688,4.7185,131.45499999999998,18.130000000000003,19.5892,88.214,1.6819,1.97107,0.60733,0.6338,17.8733,0.57335,11.2911,145.231,1.86083,1.1302299999999998,11.3732,5.3333,0.90454,97.606,19.25512,1.24948,23.418,7.53715,10.3759,0.99141,343.63,376.58,22.3348,0.67138,4.2679,21.366,6.878010000000001,83.27000000000001,1.72887,1.47525,0.87705,1.09594,4.6782,379.83,0.6719200000000001,21.16933,0.90375,1.34615,0.8531700000000001
2023-04-05 09:50:00,1.63163,1.05926,22.6613,164.131,10.3025,143.95100000000002,19.8748,4.7181,131.43,18.138,19.5874,88.21499999999999,1.68177,1.97067,0.6074900000000001,0.6339,17.8774,0.57345,11.2896,145.191,1.86039,1.1303,11.3715,5.3333,0.9046,97.591,19.25525,1.2494500000000002,23.414,7.53606,10.3751,0.99138,343.82,376.76,22.3346,0.67152,4.2677,21.364,6.87707,83.269,1.7283499999999998,1.47499,0.87697,1.09583,4.6779,380.06,0.67197,21.15514,0.90389,1.34606,0.8532299999999999
2023-04-05 09:51:00,1.63151,1.05923,22.6683,164.108,10.3037,143.904,19.8775,4.7183,131.39600000000002,18.1419,19.5859,88.18799999999999,1.68189,1.97089,0.60749,0.63388,17.876,0.57344,11.2902,145.148,1.86054,1.13039,11.3711,5.3341,0.90462,97.565,19.25525,1.24956,23.419,7.5349,10.377,0.99131,343.71,376.68,22.3385,0.67151,4.2681,21.37,6.87667,83.24600000000001,1.7282,1.47483,0.87683,1.09572,4.677700000000001,379.96,0.67199,21.16673,0.90387,1.34606,0.85324
2023-04-05 09:52:00,1.63193,1.05918,22.6693,164.081,10.3028,143.875,19.8788,4.719,131.38500000000002,18.1446,19.5896,88.15,1.68198,1.97136,0.6073299999999999,0.63373,17.8811,0.57331,11.2883,145.135,1.86114,1.1303999999999998,11.3714,5.3346,0.90464,97.548,19.259,1.24949,23.417,7.53457,10.3782,0.99126,343.71000000000004,376.59,22.340300000000003,0.67128,4.2689,21.37,6.87692,83.217,1.7285899999999998,1.47489,0.8767900000000001,1.09564,4.678100000000001,380.01,0.6719299999999999,21.18113,0.90369,1.34621,0.85308
2023-04-05 09:53:00,1.6322800000000002,1.05907,22.6838,164.078,10.3022,143.833,19.8853,4.7198,131.372,18.1527,19.5942,88.105,1.68243,1.97225,0.60713,0.63354,17.889300000000002,0.5732,11.2862,145.095,1.86202,1.13063,11.3723,5.3363,0.90471,97.519,19.25674,1.24966,23.413,7.53477,10.3803,0.99115,343.72,376.56,22.354100000000003,0.67106,4.2696000000000005,21.369,6.87812,83.17699999999999,1.72885,1.47488,0.87654,1.09549,4.6783,380.0,0.67189,21.17673,0.90345,1.34638,0.85293
2023-04-05 09:54:00,1.6313300000000002,1.05927,22.6828,164.05200000000002,10.3036,143.81799999999998,19.8838,4.7191,131.36900000000003,18.1552,19.5897,88.15,1.6820700000000002,1.97129,0.60753,0.6336700000000001,17.8842,0.57346,11.2858,145.071,1.86093,1.13066,11.367,5.335999999999999,0.90496,97.524,19.25693,1.24941,23.41,7.53305,10.3762,0.99126,343.8,376.64,22.3474,0.6713300000000001,4.2703,21.371,6.87808,83.203,1.72811,1.4746,0.87658,1.0953,4.6782,379.96,0.6720700000000001,21.17023,0.90383,1.34636,0.85314
2023-04-05 09:55:00,1.63129,1.0592400000000002,22.6853,164.071,10.3033,143.811,19.8823,4.7204,131.352,18.1525,19.5772,88.147,1.68235,1.97167,0.60753,0.63378,17.8748,0.57344,11.2864,145.07,1.86109,1.13077,11.368,5.3383,0.90481,97.528,19.257140000000003,1.24975,23.411,7.53374,10.3768,0.99117,343.8,376.6,22.3378,0.67138,4.2707,21.37,6.87802,83.205,1.72805,1.47452,0.87642,1.09538,4.6791,379.96,0.67204,21.16983,0.90379,1.34622,0.85314
2023-04-05 09:56:00,1.63131,1.0591799999999998,22.683300000000003,163.999,10.3029,143.744,19.8808,4.7215,131.319,18.1544,19.5765,88.104,1.68183,1.97152,0.6074499999999999,0.6336799999999999,17.8785,0.57344,11.2838,145.01700000000002,1.86114,1.13068,11.3701,5.338699999999999,0.9049,97.504,19.25738,1.24947,23.411,7.53309,10.3808,0.99109,343.8,376.53,22.3379,0.67125,4.2719000000000005,21.374,6.87852,83.169,1.72795,1.47417,0.87643,1.09516,4.6797,380.01,0.67216,21.17033,0.90356,1.34613,0.85298
2023-04-05 09:57:00,1.63149,1.05898,22.6713,163.974,10.3033,143.797,19.8808,4.7203,131.371,18.1539,19.5759,88.12700000000001,1.68102,1.97021,0.60746,0.63374,17.8765,0.5735399999999999,11.2839,145.06599999999997,1.86037,1.13018,11.3737,5.3352,0.90495,97.54,19.25739,1.24885,23.412,7.53346,10.3839,0.99117,343.78000000000003,376.51,22.3232,0.6712199999999999,4.2716,21.375,6.87885,83.21000000000001,1.72773,1.47422,0.8768400000000001,1.0952000000000002,4.6793,379.91,0.6722,21.16943,0.90352,1.34612,0.85311
2023-04-05 09:58:00,1.63135,1.05901,22.6673,163.952,10.302,143.788,19.8783,4.7216,131.352,18.1513,19.5764,88.127,1.68097,1.97001,0.60749,0.63379,17.8756,0.5735800000000001,11.2836,145.05100000000002,1.86018,1.13016,11.3731,5.3367,0.90495,97.529,19.25434,1.24883,23.412,7.53346,10.3833,0.9912,343.76,376.54,22.3231,0.67126,4.2728,21.374,6.87857,83.207,1.72768,1.47421,0.87686,1.09523,4.6807,379.91,0.6721900000000001,21.16823,0.90359,1.34612,0.8531599999999999
2023-04-05 09:59:00,1.63155,1.05898,22.6663,163.98999999999998,10.3045,143.815,19.8773,4.722099999999999,131.403,18.1545,19.5698,88.12899999999999,1.68076,1.97033,0.60737,0.6335999999999999,17.8742,0.5734699999999999,11.2838,145.09,1.86049,1.1300599999999998,11.3711,5.3367,0.90505,97.562,19.25538,1.2486,23.414,7.53333,10.3834,0.99111,343.83,376.52,22.319,0.67104,4.2737,21.381,6.88012,83.212,1.72795,1.47394,0.87687,1.09497,4.680499999999999,379.96,0.67224,21.15903,0.90331,1.3462,0.85292
2023-04-05 10:00:00,1.63132,1.05924,22.6643,163.965,10.3071,143.774,19.873800000000003,4.7224,131.404,18.155,19.5717,88.121,1.68047,1.97077,0.6074299999999999,0.6333799999999999,17.8803,0.57336,11.2841,145.06,1.86035,1.13011,11.3679,5.3372,0.90519,97.565,19.25604,1.24845,23.414,7.53269,10.3832,0.99105,343.93,376.55,22.322,0.67098,4.2746,21.386,6.880990000000001,83.17899999999999,1.72802,1.47353,0.87676,1.09472,4.6805,379.91,0.67238,21.15323,0.90318,1.34611,0.8526
2023-04-05 10:01:00,1.63142,1.0593,22.6623,163.97,10.3091,143.779,19.8718,4.7243,131.42399999999998,18.156,19.5813,88.122,1.68035,1.97087,0.60721,0.63325,17.8883,0.57313,11.2842,145.11,1.86042,1.12977,11.3689,5.3377,0.90505,97.578,19.25547,1.24826,23.417,7.53179,10.3854,0.99076,343.96000000000004,376.51,22.3309,0.67086,4.2758,21.391,6.881150000000001,83.178,1.72815,1.47347,0.8767900000000001,1.09457,4.6811,380.01,0.6722400000000001,21.15003,0.90312,1.3461999999999998,0.85248
2023-04-05 10:02:00,1.63169,1.0591700000000002,22.6597,163.833,10.3126,143.708,19.8758,4.7245,131.374,18.1617,19.5961,88.06099999999999,1.67988,1.97046,0.60703,0.6331399999999999,17.9049,0.57301,11.2869,145.06,1.86015,1.12928,11.3731,5.3356,0.90504,97.527,19.25326,1.24771,23.418,7.53235,10.3902,0.99058,344.35,376.89,22.3416,0.67066,4.2758,21.394,6.88244,83.133,1.72828,1.47349,0.87709,1.09445,4.6804,380.46,0.6721199999999999,21.14443,0.90295,1.34639,0.85243
2023-04-05 10:03:00,1.63204,1.05941,22.6638,163.86200000000002,10.3105,143.725,19.878300000000003,4.7251,131.38299999999998,18.1635,19.5952,88.05799999999999,1.6800700000000002,1.97135,0.6069500000000001,0.6328699999999999,17.9041,0.5728300000000001,11.2855,145.063,1.86062,1.12944,11.3743,5.3368,0.90509,97.529,19.25239,1.24786,23.418,7.53336,10.3906,0.99069,344.46000000000004,377.02,22.3408,0.6705599999999999,4.2761000000000005,21.393,6.882890000000001,83.105,1.72905,1.47363,0.87701,1.09452,4.6814,380.56,0.67215,21.14483,0.90283,1.34642,0.85212
2023-04-05 10:04:00,1.63233,1.05963,22.6653,163.846,10.3112,143.704,19.8798,4.725,131.37,18.1652,19.5943,88.02499999999999,1.68029,1.97212,0.60678,0.63261,17.9044,0.57256,11.2862,145.061,1.86103,1.12935,11.3735,5.3366,0.90502,97.503,19.252830000000003,1.24777,23.42,7.53328,10.3906,0.99061,344.58,377.17,22.3405,0.6704,4.276400000000001,21.395,6.88326,83.06099999999999,1.72976,1.47385,0.8770399999999999,1.09449,4.6815,380.66,0.67198,21.15033,0.90282,1.34667,0.85187
2023-04-05 10:05:00,1.63191,1.05956,22.6678,163.85,10.3074,143.712,19.8818,4.7247,131.339,18.1624,19.5935,88.051,1.68053,1.97157,0.60699,0.6329899999999999,17.8967,0.5727599999999999,11.2849,145.05900000000003,1.86061,1.12942,11.3745,5.3365,0.90487,97.496,19.25331,1.24818,23.419,7.53458,10.388,0.99066,344.63,377.35,22.3402,0.67076,4.274900000000001,21.389,6.88252,83.091,1.72916,1.47399,0.87701,1.09477,4.6812,380.8,0.6719999999999999,21.15453,0.90313,1.34644,0.85224
2023-04-05 10:06:00,1.63196,1.05952,22.6729,163.89,10.3084,143.728,19.8837,4.7251,131.34,18.1619,19.5929,88.06,1.68084,1.9718,0.60694,0.63304,17.895,0.57275,11.2873,145.075,1.86094,1.12956,11.3746,5.3377,0.90474,97.5,19.25331,1.24847,23.42,7.53416,10.3874,0.99063,344.6,377.3200000000001,22.3414,0.6708,4.274699999999999,21.387,6.88147,83.097,1.72917,1.47409,0.8768900000000001,1.09488,4.6815,380.87,0.6718700000000001,21.15553,0.90316,1.3463900000000002,0.85231
2023-04-05 10:07:00,1.6318899999999998,1.0598,22.6793,163.959,10.3077,143.788,19.8888,4.724200000000001,131.381,18.164,19.5978,88.10000000000001,1.68088,1.97227,0.6070300000000001,0.633,17.8963,0.5727099999999999,11.2875,145.123,1.86083,1.12969,11.3744,5.3371,0.90471,97.542,19.25354,1.24859,23.419,7.535089999999999,10.3859,0.99072,344.59000000000003,377.34,22.3472,0.6709299999999999,4.274,21.384,6.881209999999999,83.11999999999999,1.72955,1.47407,0.8768999999999999,1.09501,4.681100000000001,380.8,0.6719700000000001,21.16133,0.90317,1.34622,0.85214
2023-04-05 10:08:00,1.63177,1.0599299999999998,22.6718,163.886,10.3091,143.75199999999998,19.8868,4.724,131.364,18.1639,19.5965,88.088,1.68046,1.97187,0.60707,0.63288,17.897399999999998,0.5726300000000001,11.2883,145.091,1.86025,1.12941,11.3751,5.3354,0.90477,97.522,19.25414,1.24822,23.419,7.53405,10.3874,0.99068,344.66,377.39,22.3407,0.67092,4.2739,21.386000000000003,6.88109,83.092,1.72967,1.47405,0.8770899999999999,1.09491,4.680499999999999,380.91,0.67195,21.15783,0.90325,1.3463,0.85204
2023-04-05 10:09:00,1.6317,1.0601,22.6703,163.88,10.3135,143.74499999999998,19.8843,4.7238,131.37400000000002,18.1659,19.5984,88.083,1.6802,1.97228,0.60715,0.6326799999999999,17.902,0.57261,11.291,145.067,1.86023,1.12953,11.375,5.3359000000000005,0.90502,97.531,19.25241,1.24804,23.419,7.53252,10.3892,0.9908,344.74,377.37,22.347,0.67081,4.2751,21.39,6.88102,83.07499999999999,1.7299,1.4737900000000002,0.87705,1.09471,4.6808,380.91,0.67214,21.15343,0.9031,1.34631,0.85178
2023-04-05 10:10:00,1.63209,1.06025,22.6663,163.82399999999998,10.317,143.727,19.8858,4.7239,131.363,18.1682,19.592,88.052,1.6798,1.97251,0.60695,0.6324000000000001,17.8999,0.57236,11.2938,145.057,1.86026,1.12917,11.378,5.3344,0.90504,97.523,19.252370000000003,1.24762,23.418,7.53225,10.3932,0.9907,344.85,377.5,22.3331,0.6706,4.2753000000000005,21.391,6.88143,83.03599999999999,1.73049,1.47376,0.87727,1.09459,4.6807,381.01,0.67209,21.15163,0.90287,1.34645,0.85146
2023-04-05 10:11:00,1.63208,1.0603,22.6688,163.91000000000005,10.3142,143.79500000000002,19.8861,4.723,131.409,18.1659,19.5937,88.09200000000001,1.68005,1.97272,0.60707,0.6325000000000001,17.895699999999998,0.57246,11.2928,145.1,1.86036,1.1295000000000002,11.3761,5.3347,0.90504,97.557,19.2523,1.24797,23.417,7.533539999999999,10.3895,0.9909,344.79,377.49,22.3347,0.67072,4.2742,21.386,6.88123,83.07100000000001,1.73063,1.4739,0.87721,1.09478,4.680400000000001,380.96,0.67217,21.15583,0.90298,1.3463200000000002,0.8515
2023-04-05 10:12:00,1.63262,1.06034,22.6653,163.88,10.3167,143.781,19.8857,4.7231,131.41,18.1658,19.594,88.065,1.68,1.9731,0.6069100000000001,0.63223,17.899199999999997,0.57229,11.2947,145.092,1.86072,1.12939,11.3769,5.3345,0.9051,97.545,19.25221,1.2478,23.414,7.53361,10.3914,0.9909,344.81,377.4500000000001,22.3333,0.67047,4.2748,21.385,6.88185,83.043,1.73105,1.47392,0.8772599999999999,1.09472,4.6805,380.96,0.6721199999999999,21.15443,0.90278,1.34648,0.8512900000000001
2023-04-05 10:13:00,1.63275,1.06005,22.6693,163.92399999999998,10.3172,143.802,19.8858,4.7226,131.43200000000002,18.1671,19.6018,88.064,1.68007,1.97313,0.60678,0.6322800000000001,17.905299999999997,0.57233,11.2949,145.11,1.86122,1.12949,11.3767,5.3343,0.90513,97.566,19.2536,1.24784,23.414,7.53317,10.3915,0.99088,344.85,377.5,22.3434,0.6703699999999999,4.2744,21.386000000000003,6.88183,83.059,1.7309,1.47382,0.87716,1.09468,4.68,381.01,0.67218,21.15273,0.90257,1.34644,0.8513299999999999
